,Date,Hour,Temp,SMP,Is_Holiday,Is_Vac,Is_Weekend,Is_Cold,Is_HW
18380,2020-07-18,01:30:00,21.77,118.43,0,1,1,0,0
18381,2020-07-18,02:00:00,21.73,117.2,0,1,1,0,0
18382,2020-07-18,02:30:00,21.76,117.21,0,1,1,0,0
18383,2020-07-18,03:00:00,21.71,115.88,0,1,1,0,0
18384,2020-07-18,03:30:00,21.56,115.33,0,1,1,0,0
18385,2020-07-18,04:00:00,21.47,118.3,0,1,1,0,0
18386,2020-07-18,04:30:00,21.43,118.24,0,1,1,0,0
18387,2020-07-18,05:00:00,21.31,118.23,0,1,1,0,0
18388,2020-07-18,05:30:00,21.49,117.24,0,1,1,0,0
18389,2020-07-18,06:00:00,21.99,117.29,0,1,1,0,0
18390,2020-07-18,06:30:00,22.46,116.26,0,1,1,0,0
18391,2020-07-18,07:00:00,23.17,116.78,0,1,1,0,0
18392,2020-07-18,07:30:00,23.84,117.78,0,1,1,0,0
18393,2020-07-18,08:00:00,24.67,117.88,0,1,1,0,0
18394,2020-07-18,08:30:00,25.27,116.67,0,1,1,0,0
18395,2020-07-18,09:00:00,26.07,115.86,0,1,1,0,0
18396,2020-07-18,09:30:00,26.69,118.3,0,1,1,0,0
18397,2020-07-18,10:00:00,27.4,116.89,0,1,1,0,0
18398,2020-07-18,10:30:00,27.8,117.81,0,1,1,0,0
18399,2020-07-18,11:00:00,28.17,117.84,0,1,1,0,0
18400,2020-07-18,11:30:00,28.46,117.42,0,1,1,0,0
18401,2020-07-18,12:00:00,28.84,118.06,0,1,1,0,0
18402,2020-07-18,12:30:00,28.97,118.12,0,1,1,0,0
18403,2020-07-18,13:00:00,28.99,122.55,0,1,1,0,0
18404,2020-07-18,13:30:00,29.21,118.65,0,1,1,0,0
18405,2020-07-18,14:00:00,29.26,122.22,0,1,1,0,0
18406,2020-07-18,14:30:00,29.06,122.15,0,1,1,0,0
18407,2020-07-18,15:00:00,28.73,124.57,0,1,1,0,0
18408,2020-07-18,15:30:00,28.43,145.61,0,1,1,0,0
18409,2020-07-18,16:00:00,28.19,145.61,0,1,1,0,0
18410,2020-07-18,16:30:00,27.74,142.86,0,1,1,0,0
18411,2020-07-18,17:00:00,27.37,131.78,0,1,1,0,0
18412,2020-07-18,17:30:00,26.66,142.86,0,1,1,0,0
18413,2020-07-18,18:00:00,25.99,142.86,0,1,1,0,0
18414,2020-07-18,18:30:00,25.29,163.44,0,1,1,0,0
18415,2020-07-18,19:00:00,24.73,164.48,0,1,1,0,0
18416,2020-07-18,19:30:00,24.33,164.47,0,1,1,0,0
18417,2020-07-18,20:00:00,24.04,165.29,0,1,1,0,0
18418,2020-07-18,20:30:00,23.69,142.86,0,1,1,0,0
18419,2020-07-18,21:00:00,23.49,142.86,0,1,1,0,0
18420,2020-07-18,21:30:00,23.31,142.87,0,1,1,0,0
18421,2020-07-18,22:00:00,23.06,142.86,0,1,1,0,0
18422,2020-07-18,22:30:00,22.94,142.86,0,1,1,0,0
18423,2020-07-18,23:00:00,22.77,142.86,0,1,1,0,0
18424,2020-07-18,23:30:00,22.77,124.5,0,1,1,0,0
18425,2020-07-19,00:00:00,22.66,121.28,0,1,0,0,0
18426,2020-07-19,00:30:00,22.53,120.51,0,1,0,0,0
18427,2020-07-19,01:00:00,22.43,120.13,0,1,0,0,0
18428,2020-07-19,01:30:00,22.36,118.08,0,1,0,0,0
18429,2020-07-19,02:00:00,22.24,119.16,0,1,0,0,0
18430,2020-07-19,02:30:00,22.0,117.68,0,1,0,0,0
18431,2020-07-19,03:00:00,21.86,116.75,0,1,0,0,0
18432,2020-07-19,03:30:00,21.79,115.82,0,1,0,0,0
18433,2020-07-19,04:00:00,21.71,116.35,0,1,0,0,0
18434,2020-07-19,04:30:00,21.57,116.45,0,1,0,0,0
18435,2020-07-19,05:00:00,21.46,115.08,0,1,0,0,0
18436,2020-07-19,05:30:00,21.81,114.78,0,1,0,0,0
18437,2020-07-19,06:00:00,22.63,118.0,0,1,0,0,0
18438,2020-07-19,06:30:00,23.76,116.82,0,1,0,0,0
18439,2020-07-19,07:00:00,24.54,112.91,0,1,0,0,0
18440,2020-07-19,07:30:00,25.37,116.71,0,1,0,0,0
18441,2020-07-19,08:00:00,26.31,118.48,0,1,0,0,0
18442,2020-07-19,08:30:00,26.97,118.22,0,1,0,0,0
18443,2020-07-19,09:00:00,27.44,117.12,0,1,0,0,0
18444,2020-07-19,09:30:00,27.94,120.24,0,1,0,0,0
18445,2020-07-19,10:00:00,28.53,121.77,0,1,0,0,0
18446,2020-07-19,10:30:00,28.84,121.77,0,1,0,0,0
18447,2020-07-19,11:00:00,29.59,121.77,0,1,0,0,0
18448,2020-07-19,11:30:00,30.31,121.77,0,1,0,0,0
18449,2020-07-19,12:00:00,30.76,163.73,0,1,0,0,0
18450,2020-07-19,12:30:00,31.0,121.77,0,1,0,0,0
18451,2020-07-19,13:00:00,31.2,121.77,0,1,0,0,0
18452,2020-07-19,13:30:00,30.84,163.44,0,1,0,0,0
18453,2020-07-19,14:00:00,30.79,121.77,0,1,0,0,0
18454,2020-07-19,14:30:00,30.61,121.77,0,1,0,0,0
18455,2020-07-19,15:00:00,30.13,121.42,0,1,0,0,0
18456,2020-07-19,15:30:00,29.69,121.42,0,1,0,0,0
18457,2020-07-19,16:00:00,29.0,121.15,0,1,0,0,0
18458,2020-07-19,16:30:00,28.67,155.0,0,1,0,0,0
18459,2020-07-19,17:00:00,28.07,163.44,0,1,0,0,0
18460,2020-07-19,17:30:00,27.6,163.44,0,1,0,0,0
18461,2020-07-19,18:00:00,27.06,120.92,0,1,0,0,0
18462,2020-07-19,18:30:00,26.43,120.92,0,1,0,0,0
18463,2020-07-19,19:00:00,25.96,120.82,0,1,0,0,0
18464,2020-07-19,19:30:00,25.53,120.82,0,1,0,0,0
18465,2020-07-19,20:00:00,25.23,120.82,0,1,0,0,0
18466,2020-07-19,20:30:00,25.16,120.82,0,1,0,0,0
18467,2020-07-19,21:00:00,25.01,156.0,0,1,0,0,0
18468,2020-07-19,21:30:00,25.13,142.53,0,1,0,0,0
18469,2020-07-19,22:00:00,25.16,163.44,0,1,0,0,0
18470,2020-07-19,22:30:00,25.24,163.44,0,1,0,0,0
18471,2020-07-19,23:00:00,25.14,156.0,0,1,0,0,0
18472,2020-07-19,23:30:00,25.09,164.02,0,1,0,0,0
18473,2020-07-20,00:00:00,24.9,123.89,0,1,0,0,0
18474,2020-07-20,00:30:00,25.01,118.35,0,1,0,0,0
18475,2020-07-20,01:00:00,24.93,116.63,0,1,0,0,0
18476,2020-07-20,01:30:00,24.97,116.73,0,1,0,0,0
18477,2020-07-20,02:00:00,24.76,117.5,0,1,0,0,0
18478,2020-07-20,02:30:00,24.69,117.85,0,1,0,0,0
18479,2020-07-20,03:00:00,24.3,118.97,0,1,0,0,0
18480,2020-07-20,03:30:00,24.2,118.08,0,1,0,0,0
18481,2020-07-20,04:00:00,24.19,117.91,0,1,0,0,0
18482,2020-07-20,04:30:00,23.93,118.09,0,1,0,0,0
18483,2020-07-20,05:00:00,23.69,117.68,0,1,0,0,0
18484,2020-07-20,05:30:00,23.49,117.04,0,1,0,0,0
18485,2020-07-20,06:00:00,23.59,119.99,0,1,0,0,0
18486,2020-07-20,06:30:00,24.01,114.09,0,1,0,0,0
18487,2020-07-20,07:00:00,24.77,116.21,0,1,0,0,0
18488,2020-07-20,07:30:00,25.51,117.88,0,1,0,0,0
18489,2020-07-20,08:00:00,26.3,117.69,0,1,0,0,0
18490,2020-07-20,08:30:00,27.06,117.29,0,1,0,0,0
18491,2020-07-20,09:00:00,27.8,117.37,0,1,0,0,0
18492,2020-07-20,09:30:00,28.46,122.38,0,1,0,0,0
18493,2020-07-20,10:00:00,29.07,122.38,0,1,0,0,0
18494,2020-07-20,10:30:00,29.84,122.15,0,1,0,0,0
18495,2020-07-20,11:00:00,30.23,122.15,0,1,0,0,0
18496,2020-07-20,11:30:00,30.43,122.15,0,1,0,0,0
18497,2020-07-20,12:00:00,30.91,122.41,0,1,0,0,0
18498,2020-07-20,12:30:00,31.0,145.96,0,1,0,0,0
18499,2020-07-20,13:00:00,31.11,163.44,0,1,0,0,0
18500,2020-07-20,13:30:00,31.43,163.55,0,1,0,0,0
18501,2020-07-20,14:00:00,31.03,163.44,0,1,0,0,0
18502,2020-07-20,14:30:00,30.87,164.68,0,1,0,0,0
18503,2020-07-20,15:00:00,30.54,166.89,0,1,0,0,0
18504,2020-07-20,15:30:00,30.21,142.42,0,1,0,0,0
18505,2020-07-20,16:00:00,29.84,163.44,0,1,0,0,0
18506,2020-07-20,16:30:00,29.16,166.39,0,1,0,0,0
18507,2020-07-20,17:00:00,28.53,165.55,0,1,0,0,0
18508,2020-07-20,17:30:00,28.07,142.47,0,1,0,0,0
18509,2020-07-20,18:00:00,27.37,142.49,0,1,0,0,0
18510,2020-07-20,18:30:00,26.7,164.73,0,1,0,0,0
18511,2020-07-20,19:00:00,26.26,163.44,0,1,0,0,0
18512,2020-07-20,19:30:00,25.76,163.44,0,1,0,0,0
18513,2020-07-20,20:00:00,25.54,164.43,0,1,0,0,0
18514,2020-07-20,20:30:00,25.29,163.44,0,1,0,0,0
18515,2020-07-20,21:00:00,25.06,146.92,0,1,0,0,0
18516,2020-07-20,21:30:00,25.0,166.51,0,1,0,0,0
18517,2020-07-20,22:00:00,24.83,163.44,0,1,0,0,0
18518,2020-07-20,22:30:00,24.81,146.88,0,1,0,0,0
18519,2020-07-20,23:00:00,24.66,163.44,0,1,0,0,0
18520,2020-07-20,23:30:00,24.57,125.52,0,1,0,0,0
18521,2020-07-21,00:00:00,24.47,160.0,0,1,0,0,0
18522,2020-07-21,00:30:00,24.16,120.72,0,1,0,0,0
18523,2020-07-21,01:00:00,23.94,142.53,0,1,0,0,0
18524,2020-07-21,01:30:00,23.84,120.72,0,1,0,0,0
18525,2020-07-21,02:00:00,23.73,121.34,0,1,0,0,0
18526,2020-07-21,02:30:00,23.7,119.47,0,1,0,0,0
18527,2020-07-21,03:00:00,23.61,120.39,0,1,0,0,0
18528,2020-07-21,03:30:00,23.51,119.59,0,1,0,0,0
18529,2020-07-21,04:00:00,23.37,119.21,0,1,0,0,0
18530,2020-07-21,04:30:00,23.2,119.69,0,1,0,0,0
18531,2020-07-21,05:00:00,23.11,119.26,0,1,0,0,0
18532,2020-07-21,05:30:00,23.3,118.16,0,1,0,0,0
18533,2020-07-21,06:00:00,23.71,120.92,0,1,0,0,0
18534,2020-07-21,06:30:00,24.07,120.92,0,1,0,0,0
18535,2020-07-21,07:00:00,24.84,117.31,0,1,0,0,0
18536,2020-07-21,07:30:00,25.63,121.43,0,1,0,0,0
18537,2020-07-21,08:00:00,26.27,119.43,0,1,0,0,0
18538,2020-07-21,08:30:00,27.09,120.7,0,1,0,0,0
18539,2020-07-21,09:00:00,27.59,123.12,0,1,0,0,0
18540,2020-07-21,09:30:00,27.93,127.81,0,1,0,0,0
18541,2020-07-21,10:00:00,28.47,142.75,0,1,0,0,0
18542,2020-07-21,10:30:00,28.74,129.28,0,1,0,0,0
18543,2020-07-21,11:00:00,29.0,142.55,0,1,0,0,0
18544,2020-07-21,11:30:00,29.27,135.0,0,1,0,0,0
18545,2020-07-21,12:00:00,29.43,121.77,0,1,0,0,0
18546,2020-07-21,12:30:00,29.53,144.92,0,1,0,0,0
18547,2020-07-21,13:00:00,29.74,163.51,0,1,0,0,0
18548,2020-07-21,13:30:00,29.61,165.58,0,1,0,0,0
18549,2020-07-21,14:00:00,29.43,163.51,0,1,0,0,0
18550,2020-07-21,14:30:00,29.59,146.31,0,1,0,0,0
18551,2020-07-21,15:00:00,29.33,163.77,0,1,0,0,0
18552,2020-07-21,15:30:00,29.17,163.51,0,1,0,0,0
18553,2020-07-21,16:00:00,28.84,165.26,0,1,0,0,0
18554,2020-07-21,16:30:00,28.31,163.51,0,1,0,0,0
18555,2020-07-21,17:00:00,27.71,163.51,0,1,0,0,0
18556,2020-07-21,17:30:00,27.06,175.48,0,1,0,0,0
18557,2020-07-21,18:00:00,26.36,166.43,0,1,0,0,0
18558,2020-07-21,18:30:00,25.7,167.68,0,1,0,0,0
18559,2020-07-21,19:00:00,24.99,168.16,0,1,0,0,0
18560,2020-07-21,19:30:00,24.61,175.59,0,1,0,0,0
18561,2020-07-21,20:00:00,24.31,175.74,0,1,0,0,0
18562,2020-07-21,20:30:00,24.11,175.59,0,1,0,0,0
18563,2020-07-21,21:00:00,24.04,142.53,0,1,0,0,0
18564,2020-07-21,21:30:00,23.96,142.53,0,1,0,0,0
18565,2020-07-21,22:00:00,23.94,142.53,0,1,0,0,0
18566,2020-07-21,22:30:00,23.93,147.12,0,1,0,0,0
18567,2020-07-21,23:00:00,23.73,163.51,0,1,0,0,0
18568,2020-07-21,23:30:00,23.51,142.53,0,1,0,0,0
18569,2020-07-22,00:00:00,23.34,160.0,0,1,0,0,0
18570,2020-07-22,00:30:00,22.81,160.0,0,1,0,0,0
18571,2020-07-22,01:00:00,22.69,125.71,0,1,0,0,0
18572,2020-07-22,01:30:00,22.56,120.26,0,1,0,0,0
18573,2020-07-22,02:00:00,22.24,122.13,0,1,0,0,0
18574,2020-07-22,02:30:00,22.16,122.29,0,1,0,0,0
18575,2020-07-22,03:00:00,22.09,119.39,0,1,0,0,0
18576,2020-07-22,03:30:00,21.81,119.47,0,1,0,0,0
18577,2020-07-22,04:00:00,21.53,119.21,0,1,0,0,0
18578,2020-07-22,04:30:00,21.33,118.15,0,1,0,0,0
18579,2020-07-22,05:00:00,21.33,118.25,0,1,0,0,0
18580,2020-07-22,05:30:00,21.44,116.83,0,1,0,0,0
18581,2020-07-22,06:00:00,22.06,119.91,0,1,0,0,0
18582,2020-07-22,06:30:00,22.74,117.19,0,1,0,0,0
18583,2020-07-22,07:00:00,23.41,116.58,0,1,0,0,0
18584,2020-07-22,07:30:00,24.13,118.52,0,1,0,0,0
18585,2020-07-22,08:00:00,25.09,117.68,0,1,0,0,0
18586,2020-07-22,08:30:00,26.04,119.27,0,1,0,0,0
18587,2020-07-22,09:00:00,26.77,160.0,0,1,0,0,0
18588,2020-07-22,09:30:00,27.29,160.0,0,1,0,0,0
18589,2020-07-22,10:00:00,28.03,125.67,0,1,0,0,0
18590,2020-07-22,10:30:00,28.51,122.37,0,1,0,0,0
18591,2020-07-22,11:00:00,28.86,124.65,0,1,0,0,0
18592,2020-07-22,11:30:00,29.0,163.44,0,1,0,0,0
18593,2020-07-22,12:00:00,29.44,166.78,0,1,0,0,0
18594,2020-07-22,12:30:00,29.79,163.44,0,1,0,0,0
18595,2020-07-22,13:00:00,29.84,165.62,0,1,0,0,0
18596,2020-07-22,13:30:00,30.07,163.44,0,1,0,0,0
18597,2020-07-22,14:00:00,30.13,163.44,0,1,0,0,0
18598,2020-07-22,14:30:00,29.89,142.41,0,1,0,0,0
18599,2020-07-22,15:00:00,29.51,121.42,0,1,0,0,0
18600,2020-07-22,15:30:00,29.29,168.67,0,1,0,0,0
18601,2020-07-22,16:00:00,28.94,163.44,0,1,0,0,0
18602,2020-07-22,16:30:00,28.67,165.92,0,1,0,0,0
18603,2020-07-22,17:00:00,28.14,173.33,0,1,0,0,0
18604,2020-07-22,17:30:00,27.6,174.85,0,1,0,0,0
18605,2020-07-22,18:00:00,26.96,165.86,0,1,0,0,0
18606,2020-07-22,18:30:00,26.29,163.44,0,1,0,0,0
18607,2020-07-22,19:00:00,25.67,166.28,0,1,0,0,0
18608,2020-07-22,19:30:00,25.26,166.45,0,1,0,0,0
18609,2020-07-22,20:00:00,24.86,167.38,0,1,0,0,0
18610,2020-07-22,20:30:00,24.57,164.87,0,1,0,0,0
18611,2020-07-22,21:00:00,24.37,163.44,0,1,0,0,0
18612,2020-07-22,21:30:00,24.31,163.44,0,1,0,0,0
18613,2020-07-22,22:00:00,24.26,163.44,0,1,0,0,0
18614,2020-07-22,22:30:00,24.21,142.51,0,1,0,0,0
18615,2020-07-22,23:00:00,24.2,163.44,0,1,0,0,0
18616,2020-07-22,23:30:00,24.19,142.53,0,1,0,0,0
18617,2020-07-23,00:00:00,24.14,125.84,0,1,0,0,0
18618,2020-07-23,00:30:00,24.07,140.0,0,1,0,0,0
18619,2020-07-23,01:00:00,23.97,110.0,0,1,0,0,0
18620,2020-07-23,01:30:00,23.83,110.0,0,1,0,0,0
18621,2020-07-23,02:00:00,23.81,119.98,0,1,0,0,0
18622,2020-07-23,02:30:00,23.83,118.31,0,1,0,0,0
18623,2020-07-23,03:00:00,23.73,117.79,0,1,0,0,0
18624,2020-07-23,03:30:00,23.56,116.02,0,1,0,0,0
18625,2020-07-23,04:00:00,23.51,116.31,0,1,0,0,0
18626,2020-07-23,04:30:00,23.47,116.22,0,1,0,0,0
18627,2020-07-23,05:00:00,23.39,115.44,0,1,0,0,0
18628,2020-07-23,05:30:00,23.51,114.06,0,1,0,0,0
18629,2020-07-23,06:00:00,24.06,116.34,0,1,0,0,0
18630,2020-07-23,06:30:00,24.59,116.32,0,1,0,0,0
18631,2020-07-23,07:00:00,25.17,118.18,0,1,0,0,0
18632,2020-07-23,07:30:00,25.81,124.29,0,1,0,0,0
18633,2020-07-23,08:00:00,26.74,123.02,0,1,0,0,0
18634,2020-07-23,08:30:00,27.54,163.44,0,1,0,0,0
18635,2020-07-23,09:00:00,28.44,163.44,0,1,0,0,0
18636,2020-07-23,09:30:00,28.87,160.0,0,1,0,0,0
18637,2020-07-23,10:00:00,29.27,144.67,0,1,0,0,0
18638,2020-07-23,10:30:00,29.64,144.05,0,1,0,0,0
18639,2020-07-23,11:00:00,29.83,163.5,0,1,0,0,0
18640,2020-07-23,11:30:00,30.1,122.56,0,1,0,0,0
18641,2020-07-23,12:00:00,30.41,163.44,0,1,0,0,0
18642,2020-07-23,12:30:00,30.44,122.56,0,1,0,0,0
18643,2020-07-23,13:00:00,30.7,122.15,0,1,0,0,0
18644,2020-07-23,13:30:00,30.56,163.44,0,1,0,0,0
18645,2020-07-23,14:00:00,30.59,122.15,0,1,0,0,0
18646,2020-07-23,14:30:00,30.49,122.15,0,1,0,0,0
18647,2020-07-23,15:00:00,30.06,121.42,0,1,0,0,0
18648,2020-07-23,15:30:00,29.94,121.42,0,1,0,0,0
18649,2020-07-23,16:00:00,29.43,121.28,0,1,0,0,0
18650,2020-07-23,16:30:00,29.11,121.28,0,1,0,0,0
18651,2020-07-23,17:00:00,28.64,121.15,0,1,0,0,0
18652,2020-07-23,17:30:00,28.16,121.15,0,1,0,0,0
18653,2020-07-23,18:00:00,27.43,121.03,0,1,0,0,0
18654,2020-07-23,18:30:00,26.63,163.44,0,1,0,0,0
18655,2020-07-23,19:00:00,25.94,163.44,0,1,0,0,0
18656,2020-07-23,19:30:00,25.44,142.49,0,1,0,0,0
18657,2020-07-23,20:00:00,25.09,142.49,0,1,0,0,0
18658,2020-07-23,20:30:00,24.84,120.92,0,1,0,0,0
18659,2020-07-23,21:00:00,24.74,120.82,0,1,0,0,0
18660,2020-07-23,21:30:00,24.76,120.82,0,1,0,0,0
18661,2020-07-23,22:00:00,24.6,163.44,0,1,0,0,0
18662,2020-07-23,22:30:00,24.46,163.44,0,1,0,0,0
18663,2020-07-23,23:00:00,24.31,163.44,0,1,0,0,0
18664,2020-07-23,23:30:00,24.4,163.44,0,1,0,0,0
18665,2020-07-24,00:00:00,24.33,142.53,0,1,1,0,0
18666,2020-07-24,00:30:00,24.26,124.08,0,1,1,0,0
18667,2020-07-24,01:00:00,24.24,120.72,0,1,1,0,0
18668,2020-07-24,01:30:00,24.0,122.07,0,1,1,0,0
18669,2020-07-24,02:00:00,23.71,122.79,0,1,1,0,0
18670,2020-07-24,02:30:00,23.53,119.86,0,1,1,0,0
18671,2020-07-24,03:00:00,23.41,119.41,0,1,1,0,0
18672,2020-07-24,03:30:00,23.4,117.38,0,1,1,0,0
18673,2020-07-24,04:00:00,23.21,116.74,0,1,1,0,0
18674,2020-07-24,04:30:00,23.11,117.15,0,1,1,0,0
18675,2020-07-24,05:00:00,23.03,115.95,0,1,1,0,0
18676,2020-07-24,05:30:00,23.14,114.27,0,1,1,0,0
18677,2020-07-24,06:00:00,23.69,115.69,0,1,1,0,0
18678,2020-07-24,06:30:00,24.37,116.62,0,1,1,0,0
18679,2020-07-24,07:00:00,24.71,119.07,0,1,1,0,0
18680,2020-07-24,07:30:00,25.1,126.3,0,1,1,0,0
18681,2020-07-24,08:00:00,25.89,150.0,0,1,1,0,0
18682,2020-07-24,08:30:00,26.8,147.15,0,1,1,0,0
18683,2020-07-24,09:00:00,27.4,121.42,0,1,1,0,0
18684,2020-07-24,09:30:00,28.1,142.42,0,1,1,0,0
18685,2020-07-24,10:00:00,28.63,142.38,0,1,1,0,0
18686,2020-07-24,10:30:00,28.91,156.0,0,1,1,0,0
18687,2020-07-24,11:00:00,29.43,146.31,0,1,1,0,0
18688,2020-07-24,11:30:00,29.71,156.0,0,1,1,0,0
18689,2020-07-24,12:00:00,30.03,146.19,0,1,1,0,0
18690,2020-07-24,12:30:00,30.23,122.15,0,1,1,0,0
18691,2020-07-24,13:00:00,30.53,122.15,0,1,1,0,0
18692,2020-07-24,13:30:00,30.63,163.51,0,1,1,0,0
18693,2020-07-24,14:00:00,30.47,121.77,0,1,1,0,0
18694,2020-07-24,14:30:00,30.1,121.77,0,1,1,0,0
18695,2020-07-24,15:00:00,29.93,121.42,0,1,1,0,0
18696,2020-07-24,15:30:00,29.79,121.42,0,1,1,0,0
18697,2020-07-24,16:00:00,29.63,121.28,0,1,1,0,0
18698,2020-07-24,16:30:00,29.39,166.64,0,1,1,0,0
18699,2020-07-24,17:00:00,28.63,163.51,0,1,1,0,0
18700,2020-07-24,17:30:00,28.31,163.51,0,1,1,0,0
18701,2020-07-24,18:00:00,27.74,163.51,0,1,1,0,0
18702,2020-07-24,18:30:00,27.0,121.03,0,1,1,0,0
18703,2020-07-24,19:00:00,26.36,163.51,0,1,1,0,0
18704,2020-07-24,19:30:00,25.84,120.92,0,1,1,0,0
18705,2020-07-24,20:00:00,25.49,163.51,0,1,1,0,0
18706,2020-07-24,20:30:00,25.14,163.51,0,1,1,0,0
18707,2020-07-24,21:00:00,24.93,163.51,0,1,1,0,0
18708,2020-07-24,21:30:00,24.86,155.0,0,1,1,0,0
18709,2020-07-24,22:00:00,24.71,145.27,0,1,1,0,0
18710,2020-07-24,22:30:00,24.5,142.53,0,1,1,0,0
18711,2020-07-24,23:00:00,24.47,163.51,0,1,1,0,0
18712,2020-07-24,23:30:00,24.29,163.51,0,1,1,0,0
18713,2020-07-25,00:00:00,24.23,120.31,0,1,1,0,1
18714,2020-07-25,00:30:00,24.13,121.01,0,1,1,0,1
18715,2020-07-25,01:00:00,24.03,118.8,0,1,1,0,1
18716,2020-07-25,01:30:00,23.83,110.0,0,1,1,0,1
18717,2020-07-25,02:00:00,23.63,119.52,0,1,1,0,1
18718,2020-07-25,02:30:00,23.59,119.94,0,1,1,0,1
18719,2020-07-25,03:00:00,23.46,119.9,0,1,1,0,1
18720,2020-07-25,03:30:00,23.29,118.88,0,1,1,0,1
18721,2020-07-25,04:00:00,23.23,120.08,0,1,1,0,1
18722,2020-07-25,04:30:00,23.11,119.51,0,1,1,0,1
18723,2020-07-25,05:00:00,22.86,118.14,0,1,1,0,1
18724,2020-07-25,05:30:00,22.94,117.1,0,1,1,0,1
18725,2020-07-25,06:00:00,23.54,116.07,0,1,1,0,1
18726,2020-07-25,06:30:00,24.34,114.13,0,1,1,0,1
18727,2020-07-25,07:00:00,24.93,113.46,0,1,1,0,1
18728,2020-07-25,07:30:00,25.47,114.0,0,1,1,0,1
18729,2020-07-25,08:00:00,26.29,112.94,0,1,1,0,1
18730,2020-07-25,08:30:00,27.37,114.69,0,1,1,0,1
18731,2020-07-25,09:00:00,28.09,117.56,0,1,1,0,1
18732,2020-07-25,09:30:00,28.69,116.55,0,1,1,0,1
18733,2020-07-25,10:00:00,29.01,117.72,0,1,1,0,1
18734,2020-07-25,10:30:00,29.56,116.98,0,1,1,0,1
18735,2020-07-25,11:00:00,29.61,117.46,0,1,1,0,1
18736,2020-07-25,11:30:00,29.81,118.24,0,1,1,0,1
18737,2020-07-25,12:00:00,30.14,117.62,0,1,1,0,1
18738,2020-07-25,12:30:00,30.21,121.27,0,1,1,0,1
18739,2020-07-25,13:00:00,30.5,121.36,0,1,1,0,1
18740,2020-07-25,13:30:00,30.63,126.05,0,1,1,0,1
18741,2020-07-25,14:00:00,30.47,124.69,0,1,1,0,1
18742,2020-07-25,14:30:00,30.29,127.35,0,1,1,0,1
18743,2020-07-25,15:00:00,30.17,146.92,0,1,1,0,1
18744,2020-07-25,15:30:00,30.14,121.77,0,1,1,0,1
18745,2020-07-25,16:00:00,29.94,163.55,0,1,1,0,1
18746,2020-07-25,16:30:00,29.44,163.51,0,1,1,0,1
18747,2020-07-25,17:00:00,28.9,163.51,0,1,1,0,1
18748,2020-07-25,17:30:00,28.09,163.51,0,1,1,0,1
18749,2020-07-25,18:00:00,27.43,163.51,0,1,1,0,1
18750,2020-07-25,18:30:00,26.76,163.51,0,1,1,0,1
18751,2020-07-25,19:00:00,26.2,163.51,0,1,1,0,1
18752,2020-07-25,19:30:00,25.79,163.51,0,1,1,0,1
18753,2020-07-25,20:00:00,25.37,165.39,0,1,1,0,1
18754,2020-07-25,20:30:00,25.11,142.49,0,1,1,0,1
18755,2020-07-25,21:00:00,24.97,156.0,0,1,1,0,1
18756,2020-07-25,21:30:00,24.87,142.51,0,1,1,0,1
18757,2020-07-25,22:00:00,24.79,156.0,0,1,1,0,1
18758,2020-07-25,22:30:00,24.73,163.51,0,1,1,0,1
18759,2020-07-25,23:00:00,24.6,131.37,0,1,1,0,1
18760,2020-07-25,23:30:00,24.44,123.81,0,1,1,0,1
18761,2020-07-26,00:00:00,24.37,143.46,0,1,0,0,1
18762,2020-07-26,00:30:00,24.31,123.08,0,1,0,0,1
18763,2020-07-26,01:00:00,24.24,135.0,0,1,0,0,1
18764,2020-07-26,01:30:00,24.16,135.0,0,1,0,0,1
18765,2020-07-26,02:00:00,24.03,155.0,0,1,0,0,1
18766,2020-07-26,02:30:00,23.91,155.0,0,1,0,0,1
18767,2020-07-26,03:00:00,23.73,160.0,0,1,0,0,1
18768,2020-07-26,03:30:00,23.66,124.99,0,1,0,0,1
18769,2020-07-26,04:00:00,23.49,123.47,0,1,0,0,1
18770,2020-07-26,04:30:00,23.44,110.0,0,1,0,0,1
18771,2020-07-26,05:00:00,23.59,110.0,0,1,0,0,1
18772,2020-07-26,05:30:00,23.4,110.0,0,1,0,0,1
18773,2020-07-26,06:00:00,24.2,120.92,0,1,0,0,1
18774,2020-07-26,06:30:00,24.99,120.92,0,1,0,0,1
18775,2020-07-26,07:00:00,25.99,116.69,0,1,0,0,1
18776,2020-07-26,07:30:00,26.94,160.0,0,1,0,0,1
18777,2020-07-26,08:00:00,27.47,125.14,0,1,0,0,1
18778,2020-07-26,08:30:00,28.03,123.6,0,1,0,0,1
18779,2020-07-26,09:00:00,28.71,118.78,0,1,0,0,1
18780,2020-07-26,09:30:00,29.3,118.9,0,1,0,0,1
18781,2020-07-26,10:00:00,30.03,119.68,0,1,0,0,1
18782,2020-07-26,10:30:00,30.6,125.54,0,1,0,0,1
18783,2020-07-26,11:00:00,31.31,126.69,0,1,0,0,1
18784,2020-07-26,11:30:00,31.8,163.44,0,1,0,0,1
18785,2020-07-26,12:00:00,32.07,163.44,0,1,0,0,1
18786,2020-07-26,12:30:00,32.24,163.44,0,1,0,0,1
18787,2020-07-26,13:00:00,32.21,163.44,0,1,0,0,1
18788,2020-07-26,13:30:00,31.91,163.44,0,1,0,0,1
18789,2020-07-26,14:00:00,32.01,122.15,0,1,0,0,1
